time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,,time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,
0.467646,3.027573,255.628098,9.575891,-0.13454,-0.966946,-0.216598,-0.31363,0.248901,-0.916343,0.510048,0,62.871872,0,1,1,1,1,1,,0.748794,-11.966248,212.201767,27.014996,0.064014,-0.937366,-0.342412,-0.099754,0.335387,-0.936784,0.488623,0,65.41671,0,1,1,1,1,1,
0.467752,2.942478,255.861343,9.395624,-0.131269,-0.967052,-0.218125,-0.313861,0.249252,-0.916168,0.510245,0,62.886131,0,1,1,1,1,1,,0.748914,-11.409618,211.478714,27.483355,0.062388,-0.938533,-0.339503,-0.097916,0.332769,-0.937911,0.470023,0,65.027672,0,1,1,1,1,1,
0.46785,2.839546,256.067688,9.220384,-0.126695,-0.967188,-0.220217,-0.314319,0.24971,-0.915887,0.513569,0,62.73164,0,1,1,1,1,1,,0.749023,-10.981384,210.883255,27.91996,0.057595,-0.939841,-0.336721,-0.095756,0.330525,-0.938927,0.463674,0,64.147148,0,1,1,1,1,1,
0.467958,2.709187,256.28717,9.102957,-0.124259,-0.967236,-0.221392,-0.314385,0.250004,-0.915784,0.516841,0,62.657097,0,1,1,1,1,1,,0.749142,-10.693058,210.314514,28.133301,0.049813,-0.941658,-0.332863,-0.093269,0.327435,-0.940259,0.452527,0,63.012009,0,1,1,1,1,1,
0.468058,2.527407,256.479218,8.949714,-0.12108,-0.967331,-0.222732,-0.314525,0.250208,-0.91568,0.515963,0,62.578815,0,1,1,1,1,1,,0.749327,-10.62038,209.686371,28.041849,0.040294,-0.9433,-0.329488,-0.090031,0.324987,-0.941423,0.4421,0,61.91077,0,1,1,1,1,1,
0.468161,2.359688,256.657562,8.77096,-0.119939,-0.967338,-0.223322,-0.314413,0.250378,-0.915672,0.518043,0,62.507595,0,1,1,1,1,1,,0.749453,-10.662739,208.882172,28.101971,0.027322,-0.945994,-0.323032,-0.086324,0.319713,-0.943574,0.428317,0,60.705894,0,1,1,1,1,1,
0.468319,2.087948,256.912506,8.523176,-0.117865,-0.96722,-0.224929,-0.314333,0.2512,-0.915474,0.523477,0,62.296227,0,1,1,1,1,1,,0.749595,-10.717026,208.095947,28.11924,0.020041,-0.94787,-0.318026,-0.084002,0.315369,-0.945244,0.418659,0,60.147869,0,1,1,1,1,1,
0.472847,-2.423405,257.823059,7.119357,-0.093801,-0.967781,-0.23367,-0.31892,0.251545,-0.913792,0.550472,0,61.679562,0,1,1,1,1,1,,0.749724,-10.806694,207.416931,28.092133,0.015331,-0.949066,-0.314705,-0.082504,0.312468,-0.946339,0.414262,0,59.616119,0,1,1,1,1,1,
0.483504,-2.343239,257.923828,7.194873,-0.091871,-0.967752,-0.234555,-0.318466,0.251736,-0.913898,0.547907,0,61.619343,0,1,1,1,1,1,,0.749837,-10.990177,206.672379,28.007174,0.006986,-0.951459,-0.307696,-0.079955,0.306187,-0.948608,0.404234,0,59.178982,0,1,1,1,1,1,
0.515047,-2.278965,258.040283,7.276671,-0.091016,-0.967547,-0.235728,-0.318018,0.252556,-0.913827,0.549601,0,61.564621,0,1,1,1,1,1,,0.749955,-11.14724,205.878098,27.964211,0.004229,-0.952994,-0.302958,-0.077858,0.301728,-0.95021,0.396681,0,58.617744,0,1,1,1,1,1,
